plan,range,site_id,type,name,address,latitude,longitude
500,50,1,1,제이드아트빌,"서울특별시 강서구 양천로47나길 21-16",37.5720523000,126.8392495000
500,50,1,1,태민빌딩,"서울특별시 강서구 양천로57길 9-8",37.5636743000,126.8517826000
500,50,1,1,려산빌딩,"서울특별시 강서구 양천로 357",37.5680653000,126.8426303000
500,50,1,1,가양7단지아파트,"서울특별시 강서구 허준로 209",37.5621998000,126.8616635000
500,50,1,1,강서한강자이타워,"서울특별시 강서구 양천로 401",37.5656521000,126.8476921000
500,50,1,1,안국메트로빌,"서울특별시 종로구 북촌로 67-7",37.5827939000,126.9845410000
500,50,1,1,가회동빌라,"서울특별시 종로구 북촌로 97",37.5854956000,126.9850553000
500,50,1,1,재원아크로빌,"서울특별시 용산구 한강대로98가길 28",37.5472536000,126.9737391000
500,50,1,1,한성빌딩,"서울특별시 용산구 한강대로 324",37.5472061000,126.9721672000
500,50,1,1,동양아파트,"서울특별시 용산구 한강대로102길 18",37.5496667000,126.9728375000
500,50,1,1,해담빌라트,"서울특별시 은평구 서오릉로18길 27",37.6167388000,126.9109277000
500,50,1,1,호림리슈리안빌라트6차,"서울특별시 은평구 갈현로35길 4-5",37.6212372000,126.9161416000
500,50,1,1,현대아트빌,"서울특별시 은평구 갈현로21길 19",37.6162359000,126.9114096000
500,50,1,1,현진빌딩,"서울특별시 은평구 연서로29길 30-4",37.6198743000,126.9173621000
500,50,1,1,한스빌,"서울특별시 은평구 연서로21길 20-3",37.6152426000,126.9157397000
500,50,1,1,하오빌,"서울특별시 은평구 연서로21길 14-13",37.6153688000,126.9160970000
500,50,1,1,한일그린빌,"서울특별시 은평구 통일로85길 14-11",37.6227370000,126.9179697000
500,50,1,1,해창위너스빌,"서울특별시 은평구 갈현로33길 8-8",37.6207228000,126.9157823000
500,50,1,1,타미에코빌,"서울특별시 은평구 연서로27길 11-9",37.6174443000,126.9181195000
500,50,1,1,하나세인트빌,"서울특별시 은평구 갈현로45길 20-5",37.6273150000,126.9168407000
500,50,1,1,한성샤인빌,"서울특별시 은평구 갈현로47가길 1-11",37.6273161000,126.9172820000
500,50,1,1,천지아파트,"서울특별시 은평구 통일로89길 10",37.6247236000,126.9187699000
500,50,1,1,진양빌라,"서울특별시 은평구 서오릉로18길 35-22",37.6180789000,126.9105720000
500,50,1,1,월드샤인빌,"서울특별시 은평구 서오릉로24길 9",37.6176325000,126.9073120000
500,50,1,1,유성하이빌,"서울특별시 은평구 갈현로35길 8",37.6211857000,126.9157951000
500,50,1,1,예림빌5차,"서울특별시 은평구 갈현로27길 9-8",37.6178288000,126.9135565000
500,50,1,1,예작빌,"서울특별시 은평구 갈현로35길 15-10",37.6210866000,126.9149058000
500,50,1,1,우진빌라,"서울특별시 은평구 갈현로45길 13-1",37.6264290000,126.9169111000
500,50,1,1,위너스빌,"서울특별시 은평구 갈현로45길 14-13",37.6269773000,126.9171422000
500,50,1,1,아름빌,"서울특별시 은평구 갈현로47길 16",37.6276740000,126.9178209000
500,50,1,1,영지빌라,"서울특별시 은평구 연서로25길 23-15",37.6170717000,126.9161154000
500,50,1,1,영보빌딩,"서울특별시 은평구 연서로 195",37.6163934000,126.9184727000
500,50,1,1,신아굿모닝빌,"서울특별시 은평구 연서로21길 24-26",37.6163221000,126.9155124000
500,50,1,1,신풍아트빌,"서울특별시 은평구 연서로19길 7-5",37.6133597000,126.9167155000
500,50,1,1,신풍아트빌,"서울특별시 은평구 연서로23길 3-10",37.6151847000,126.9172610000
500,50,1,1,양지에버빌,"서울특별시 은평구 갈현로45길 4",37.6262116000,126.9179315000
500,50,1,1,선구아파트,"서울특별시 은평구 갈현로 232",37.6177180000,126.9152529000
500,50,1,1,수정넥스빌,"서울특별시 은평구 통일로87길 6-29",37.6238605000,126.9182104000
500,50,1,1,선하아트빌,"서울특별시 은평구 연서로27길 11-10",37.6175582000,126.9178154000
500,50,1,1,세광하이빌,"서울특별시 은평구 연서로17길 46-30",37.6144754000,126.9133758000
500,50,1,1,삼원렉스빌,"서울특별시 은평구 갈현로 249-10",37.6196915000,126.9149748000
500,50,1,1,명진하이빌,"서울특별시 은평구 통일로87길 6-30",37.6241286000,126.9182361000
500,50,1,1,미미아파트,"서울특별시 은평구 갈현로29길 11",37.6191452000,126.9136904000
500,50,1,1,보성리엔빌,"서울특별시 은평구 갈현로21길 10-2",37.6161843000,126.9125259000
500,50,1,1,마이다스빌,"서울특별시 은평구 연서로25길 11-7",37.6165098000,126.9174565000
500,50,1,1,대원아트빌,"서울특별시 은평구 갈현로19길 4-5",37.6154812000,126.9123049000
500,50,1,1,대진아트빌,"서울특별시 은평구 갈현로21길 21-5",37.6160761000,126.9112219000
500,50,1,1,데미안빌,"서울특별시 은평구 갈현로45나길 3-2",37.6283571000,126.9144231000
500,50,1,1,다성에버빌,"서울특별시 은평구 갈현로33길 42",37.6220543000,126.9122029000
500,50,1,1,누리애빌,"서울특별시 은평구 서오릉로22길 27",37.6184373000,126.9075682000
500,50,1,1,다원하이빌,"서울특별시 은평구 서오릉로18길 13-20",37.6163546000,126.9103482000
500,50,1,1,금원빌라,"서울특별시 은평구 갈현로47길 10",37.6273066000,126.9183326000
500,50,1,1,금강블루빌,"서울특별시 은평구 갈현로47길 3",37.6268301000,126.9186918000
500,50,1,1,경남드림빌,"서울특별시 은평구 서오릉로20길 4-1",37.6157498000,126.9091278000
500,50,1,1,국용빌딩,"서울특별시 은평구 통일로 889",37.6223166000,126.9195181000
500,50,1,1,건우데미안빌,"서울특별시 은평구 갈현로37길 16",37.6231419000,126.9160233000
500,50,1,1,(주)신한방갈현동빌딩,"서울특별시 은평구 연서로 161",37.6132873000,126.9171653000
500,50,1,1,갈현동건영아파트,"서울특별시 은평구 갈현로45길 57",37.6289460000,126.9136013000
500,50,1,1,갈현유니빌,"서울특별시 은평구 갈현로25길 7-1",37.6171837000,126.9138331000
500,50,1,1,강일리버파크3단지아파트,"서울특별시 강동구 아리수로93길 40",37.5670541000,127.1752256000
500,50,1,1,형지그린빌,"서울특별시 구로구 고척로27길 58-6",37.5044303000,126.8465967000
500,50,1,1,해품달리치빌,"서울특별시 구로구 고척로21가길 66",37.5012494000,126.8425170000
500,50,1,1,현대하이츠빌,"서울특별시 구로구 개봉로17아길 34",37.4926701000,126.8510702000
500,50,1,1,태인하이빌,"서울특별시 구로구 개봉로17길 30-13",37.4922228000,126.8539841000
500,50,1,1,평화파크빌라,"서울특별시 구로구 개봉로15길 46-8",37.4901866000,126.8533989000
500,50,1,1,하은빌리지,"서울특별시 구로구 경인로42길 26",37.4954806000,126.8606520000
500,50,1,1,한맥케렌시아,"서울특별시 구로구 개봉로11나길 10-14",37.4895672000,126.8517401000
500,50,1,1,한샘하이빌,"서울특별시 구로구 개봉로11길 46-18",37.4887281000,126.8535624000
500,50,1,1,청구빌라,"서울특별시 구로구 개봉로17나길 37",37.4930640000,126.8531775000
500,50,1,1,청솔빌,"서울특별시 구로구 개봉로3가길 82-33",37.4835572000,126.8517205000
500,50,1,1,탑빌리지,"서울특별시 구로구 개봉로3가길 88-6",37.4829188000,126.8521808000
500,50,2,1,제이에스빌,"서울특별시 구로구 고척로21가길 19",37.5019305000,126.8449325000
500,50,2,1,진영에코빌,"서울특별시 구로구 고척로21가길 28",37.5021661000,126.8443386000
500,50,2,1,진주빌라,"서울특별시 구로구 경인로33길 35",37.4995724000,126.8513916000
500,50,2,1,창동그린빌라,"서울특별시 구로구 고척로21나길 69-20",37.5016988000,126.8417372000
500,50,2,1,이화빌라,"서울특별시 구로구 개봉로12길 9-35",37.4897769000,126.8566909000
500,50,2,1,장원센스빌,"서울특별시 구로구 경인로33마길 24",37.5007585000,126.8495593000
500,50,2,1,오성드림빌,"서울특별시 구로구 고척로27다길 11",37.5051657000,126.8464136000
500,50,2,1,우남빌라,"서울특별시 구로구 고척로20길 49",37.4992359000,126.8469046000
500,50,2,1,우영파크빌,"서울특별시 구로구 고척로18길 49",37.4988463000,126.8458596000
500,50,2,1,원창아트빌,"서울특별시 구로구 개봉로10길 27",37.4878659000,126.8579316000
500,50,2,1,유일빌라,"서울특별시 구로구 개봉로11길 45-9",37.4875357000,126.8536776000
500,50,2,1,영민빌딩,"서울특별시 구로구 고척로21가길 6-6",37.5025206000,126.8454800000
500,50,2,1,영화아이닉스아파트,"서울특별시 구로구 개봉로1길 188",37.4828279000,126.8492572000
500,50,2,1,오복한마음빌,"서울특별시 구로구 개봉로11길 38-11",37.4884514000,126.8537066000
500,50,2,1,오성드림빌,"서울특별시 구로구 경인로35길 16-8",37.4985314000,126.8551709000
500,50,2,1,신양지아파트,"서울특별시 구로구 개봉로17바길 49",37.4934053000,126.8512311000
500,50,2,1,안덕그린빌라,"서울특별시 구로구 개봉로17길 46",37.4914258000,126.8532734000
500,50,2,1,에덴빌라,"서울특별시 구로구 개봉로15길 84-22",37.4908120000,126.8512361000
500,50,2,1,세림빌라,"서울특별시 구로구 개봉로17다길 67",37.4939158000,126.8516241000
500,50,2,1,송신빌라,"서울특별시 구로구 고척로21가길 20-8",37.5024648000,126.8447442000
500,50,2,1,수정빌라트,"서울특별시 구로구 고척로21다길 28-9",37.5035891000,126.8434846000
500,50,2,1,시몬쉐르빌,"서울특별시 구로구 개봉로5길 31",37.4866172000,126.8538457000
500,50,2,1,시몬아트빌라,"서울특별시 구로구 개봉로15길 58-25",37.4910122000,126.8525090000
500,50,2,1,신세계드림빌,"서울특별시 구로구 개봉로16길 18-12",37.4895510000,126.8572419000
500,50,2,1,서정아트빌라,"서울특별시 구로구 개봉로15길 18-27",37.4910799000,126.8546062000
500,50,2,1,선영빌라,"서울특별시 구로구 개봉로17마길 9-13",37.4915596000,126.8523499000
500,50,2,1,성산아트빌,"서울특별시 구로구 고척로27길 93-3",37.5058730000,126.8453780000
500,50,2,1,성은빌딩,"서울특별시 구로구 개봉로3길 35",37.4861749000,126.8543242000
500,50,2,1,성현빌라,"서울특별시 구로구 개봉로3길 96",37.4861827000,126.8509327000
500,50,2,1,삼성빌리지,"서울특별시 구로구 고척로21라길 42-10",37.5048941000,126.8418293000
500,50,2,1,삼원아이빌,"서울특별시 구로구 개봉로17나길 15",37.4928942000,126.8544243000
500,50,2,1,삼화씨티빌,"서울특별시 구로구 고척로20길 44-5",37.4990796000,126.8462760000
500,50,2,1,상우하이츠빌,"서울특별시 구로구 고척로21나길 8-5",37.5031835000,126.8449321000
500,50,2,1,별장빌라,"서울특별시 구로구 고척로21가길 84-53",37.5016550000,126.8414894000
500,50,2,1,보해빌라,"서울특별시 구로구 개봉로17바길 34",37.4927049000,126.8515994000
500,50,2,1,부원빌라,"서울특별시 구로구 개봉로17나길 61-17",37.4927329000,126.8521144000
500,50,2,1,삼미프리빌103차,"서울특별시 구로구 개봉로17아길 52",37.4935053000,126.8509936000
500,50,2,1,명품준쉐르빌,"서울특별시 구로구 개봉로11길 18-27",37.4892338000,126.8548011000
500,50,2,1,목화타운빌라,"서울특별시 구로구 고척로21가길 92-4",37.5009074000,126.8414011000
500,50,2,1,미건스위트빌,"서울특별시 구로구 개봉로23가길 109",37.4942702000,126.8621861000
500,50,2,1,미래시티빌,"서울특별시 구로구 개봉로15길 28-17",37.4906370000,126.8541268000
500,50,2,1,베스트빌일차,"서울특별시 구로구 개봉로17라길 20-2",37.4922405000,126.8536998000
500,50,2,1,마이빌2차,"서울특별시 구로구 개봉로17길 60",37.4913873000,126.8525213000
500,50,2,1,매봉아트빌라,"서울특별시 구로구 고척로21나길 32-13",37.5030736000,126.8435533000
500,50,2,1,명문아이빌,"서울특별시 구로구 개봉로12길 35-4",37.4883481000,126.8586823000
300,50,2,1,드림빌,"서울특별시 구로구 고척로27길 88",37.5058418000,126.8459800000
300,50,2,1,디자인골든빌,"서울특별시 구로구 개봉로17다길 13",37.4932819000,126.8545736000
300,50,2,1,디자인화이트빌,"서울특별시 구로구 개봉로17길 30-10",37.4920909000,126.8542949000
300,50,2,1,레오아파트,"서울특별시 구로구 개봉로17나길 28",37.4931808000,126.8538463000
300,50,2,1,대흥빌리지,"서울특별시 구로구 개봉로20길 91-32",37.4929703000,126.8613202000
300,50,2,1,덕산상가빌딩,"서울특별시 구로구 고척로 92",37.5006415000,126.8443986000
300,50,2,1,동인아파트,"서울특별시 구로구 서해안로34가길 22",37.4938072000,126.8489347000
300,50,2,1,대로빌라,"서울특별시 구로구 개봉로15길 33",37.4897593000,126.8542261000
300,50,2,1,대림아트빌,"서울특별시 구로구 개봉로17마길 31",37.4927201000,126.8528510000
300,50,2,1,대우렉스빌,"서울특별시 구로구 개봉로1나길 46-9",37.4854166000,126.8527812000
300,50,2,1,대우아트빌라,"서울특별시 구로구 개봉로15길 18-14",37.4905605000,126.8549619000
300,50,2,1,금정빌라,"서울특별시 구로구 개봉로11길 17-15",37.4873583000,126.8552859000
300,50,2,1,꿈애그린빌2차,"서울특별시 구로구 개봉로17마길 17-17",37.4919612000,126.8521358000
300,50,2,1,누리애빌라,"서울특별시 구로구 서해안로34가길 53",37.4942647000,126.8501205000
300,50,2,1,다원리치빌2차,"서울특별시 구로구 개봉로11길 66-40",37.4882552000,126.8514507000
300,50,2,1,건양아파트,"서울특별시 구로구 개봉로11길 18-6",37.4883174000,126.8551953000
300,50,2,1,경원빌리지,"서울특별시 구로구 개봉로15길 10-5",37.4901753000,126.8552228000
300,50,2,1,골드원아트빌,"서울특별시 구로구 고척로25길 80",37.5051192000,126.8454092000
300,50,2,1,광성하이빌,"서울특별시 구로구 개봉로15길 36-7",37.4901865000,126.8536387000
300,50,2,1,그레이스빌,"서울특별시 구로구 개봉로17마길 9-5",37.4915860000,126.8528344000
300,50,2,1,개봉동미래빌딩,"서울특별시 구로구 개봉로16길 26",37.4899925000,126.8577052000
300,50,2,1,개웅빌라,"서울특별시 구로구 개봉로11길 66-36",37.4882445000,126.8516661000
300,50,2,1,거성빌라,"서울특별시 구로구 고척로21나길 88-99",37.5034788000,126.8420602000
300,50,2,1,거성빌라,"서울특별시 구로구 고척로21나길 88-91",37.5034439000,126.8418500000
300,50,2,1,거창빌라,"서울특별시 구로구 고척로21나길 99",37.5023704000,126.8404390000
300,50,2,1,KS프리미어빌딩,"서울특별시 구로구 남부순환로97길 3",37.4940221000,126.8582496000
300,50,2,1,OK빌리지,"서울특별시 구로구 고척로21다길 20-14",37.5040143000,126.8439362000
300,50,2,1,강남센스빌,"서울특별시 구로구 개봉로17다길 73",37.4940723000,126.8513302000
300,50,2,1,YH빌리지,"서울특별시 강남구 논현로20길 22",37.4782510000,127.0466676000
300,50,2,1,대경빌딩,"서울특별시 강남구 논현로2길 40",37.4735292000,127.0535231000
300,50,2,1,다우빌딩,"서울특별시 강남구 논현로 38",37.4743908000,127.0484536000
300,50,2,1,그린빌,"서울특별시 강남구 개포로25길 21-7",37.4803505000,127.0474805000
300,50,2,1,삼우빌딩,"서울특별시 강남구 개포로82길 11",37.4885648000,127.0674601000
300,50,2,1,보성빌딩,"서울특별시 강남구 논현로 90",37.4779712000,127.0450952000
300,50,2,1,베네스트빌,"서울특별시 강남구 논현로8길 54-7",37.4745578000,127.0535968000
300,50,2,1,로얄빌딩,"서울특별시 강남구 개포로 239",37.4791074000,127.0487845000
300,50,2,1,드림빌라,"서울특별시 강남구 논현로2길 15",37.4726272000,127.0516693000
300,50,2,1,슈베르트빌,"서울특별시 강남구 논현로2길 64",37.4744732000,127.0549411000
300,50,2,1,소망빌딩,"서울특별시 강남구 개포로 508",37.4892391000,127.0679694000
300,50,2,1,지성빌딩,"서울특별시 강남구 논현로 80",37.4772427000,127.0455224000
300,50,2,1,우찬현대아파트,"서울특별시 강남구 개포로31길 9-5",37.4795542000,127.0491250000
300,50,2,1,와세다빌딩,"서울특별시 강남구 논현로 30",37.4737421000,127.0490884000
300,50,2,1,연빌딩,"서울특별시 강남구 개포로20길 17",37.4777561000,127.0478335000
300,50,2,1,형지빌딩,"서울특별시 강남구 개포로 208",37.4782857000,127.0456644000
300,50,2,1,포이현대빌라트,"서울특별시 강남구 논현로4길 50",37.4740963000,127.0537514000
300,50,2,1,충원아트빌,"서울특별시 강남구 개포로20길 53",37.4758264000,127.0498131000
300,50,2,1,진성빌딩,"서울특별시 강남구 개포로 252",37.4789355000,127.0500886000
300,50,2,1,효성럭스빌,"서울특별시 강남구 개포로26길 24",37.4775300000,127.0496516000
300,50,2,1,가능빌딩,"서울특별시 송파구 오금로 521",37.4931401000,127.1467436000
300,50,2,1,금수산빌라,"서울특별시 송파구 거마로5길 15",37.4950124000,127.1434868000
300,50,2,1,거여4단지아파트,"서울특별시 송파구 양산로4길 8",37.4893760000,127.1438738000
300,50,2,1,"거여동 골드빌Ⅱ","서울특별시 송파구 거마로7길 30",37.4968610000,127.1427634000
300,50,2,1,고은빌,"서울특별시 송파구 오금로64가길 20-2",37.4916817000,127.1492486000
300,100,2,1,거여1단지아파트,"서울특별시 송파구 양산로8길 4",37.4918374000,127.1443165000
300,100,2,1,삼덕빌딩,"서울특별시 송파구 오금로 480",37.4938441000,127.1423022000
300,100,2,1,로얄빌라,"서울특별시 송파구 거마로3길 41",37.4957971000,127.1407056000
300,100,2,1,명산빌라,"서울특별시 송파구 거마로2길 16",37.4933037000,127.1463770000
300,100,2,1,덕산아트빌리지,"서울특별시 송파구 오금로51길 14",37.4964221000,127.1408239000
300,100,2,1,다온빌딩,"서울특별시 송파구 오금로 520",37.4927657000,127.1465811000
300,100,2,1,대화빌딩,"서울특별시 송파구 거마로 13",37.4944938000,127.1446952000
300,100,2,1,아키스빌2,"서울특별시 송파구 거마로2길 38",37.4932053000,127.1487873000
300,100,2,1,상형빌딩,"서울특별시 송파구 거마로 12",37.4939110000,127.1450199000
300,100,2,1,선명아트빌,"서울특별시 송파구 오금로53길 9-13",37.4960607000,127.1409779000
300,100,2,1,인창빌딩,"서울특별시 송파구 오금로 457",37.4953766000,127.1404239000
300,100,2,1,제이빌,"서울특별시 송파구 오금로53길 9",37.4956668000,127.1414481000
300,100,2,1,어드벤처빌딩,"서울특별시 송파구 오금로 469",37.4947682000,127.1416123000
300,100,2,1,현대아트빌라,"서울특별시 송파구 거마로7길 5-14",37.4950473000,127.1440653000
300,100,2,1,풍산빌딩,"서울특별시 송파구 거마로5길 4",37.4944140000,127.1444531000
300,100,2,1,제일빌라,"서울특별시 송파구 거마로7길 34",37.4971209000,127.1423990000
300,100,2,1,천마빌딩,"서울특별시 종로구 우정국로 46",37.5731115000,126.9833532000
300,100,2,1,장산빌라,"서울특별시 종로구 계동길 119-1",37.5825823000,126.9866762000
300,100,2,1,삼방빌딩,"서울특별시 종로구 계동2길 26",37.5794843000,126.9876205000
300,100,2,1,은광빌딩,"서울특별시 강동구 동남로82길 89",37.5606823000,127.1619747000
300,100,2,1,재도빌딩,"서울특별시 강동구 상일로15길 6",37.5583577000,127.1707462000
300,100,2,1,경일빌라,"서울특별시 강동구 고덕로79길 126",37.5620263000,127.1660919000
300,100,2,1,행운빌라,"서울특별시 구로구 고척로27다길 37",37.5054853000,126.8480995000
300,100,2,1,진성아파트,"서울특별시 구로구 중앙로15길 88",37.5071051000,126.8551714000
300,100,2,1,초계빌딩,"서울특별시 구로구 경서로3길 18",37.5002271000,126.8564149000
300,100,2,1,태영빌,"서울특별시 구로구 경인로35길 103-5",37.5008745000,126.8519911000
300,100,2,1,평화그린빌,"서울특별시 구로구 고척로47길 11",37.5050456000,126.8539358000
300,100,2,1,한효아파트,"서울특별시 구로구 중앙로5길 24",37.5012540000,126.8618853000
300,100,2,1,예인아파트,"서울특별시 구로구 중앙로15길 84",37.5070400000,126.8553702000
300,100,2,1,용천빌딩,"서울특별시 구로구 경서로3길 4",37.5000628000,126.8571081000
300,100,2,1,이스턴빌,"서울특별시 구로구 고척로27마길 18-5",37.5060968000,126.8468080000
300,100,2,1,재성빌라,"서울특별시 구로구 경인로47다길 37-7",37.5042492000,126.8656576000
300,100,2,1,성재파크빌,"서울특별시 구로구 안양천로537가길 28",37.5016116000,126.8681997000
300,100,2,1,수명그린빌,"서울특별시 구로구 고척로31길 88",37.5060296000,126.8465184000
300,100,2,1,보광빌딩,"서울특별시 구로구 목동남로 32",37.5080061000,126.8636182000
300,100,2,1,삼성파크빌,"서울특별시 구로구 고척로27다길 58",37.5056784000,126.8493173000
300,100,2,1,상암빌딩,"서울특별시 구로구 고척로 149",37.5031045000,126.8501416000
300,100,2,1,명품하이츠빌,"서울특별시 구로구 경서로11길 46",37.5043902000,126.8580012000
300,100,2,1,골든빌,"서울특별시 구로구 고척로41길 25",37.5045284000,126.8512332000
300,100,2,1,금영빌라트,"서울특별시 구로구 경인로35길 107",37.5011624000,126.8521439000
300,100,2,1,대림리더스오피스텔,"서울특별시 구로구 중앙로6길 22",37.5001432000,126.8648504000
300,100,2,1,대성빌라,"서울특별시 구로구 경서로 19",37.4991534000,126.8566288000
300,100,2,1,경남2차아파트,"서울특별시 구로구 고척로52길 22",37.5042561000,126.8560202000
300,100,2,1,고척대우아파트,"서울특별시 구로구 고척로52길 53",37.5035244000,126.8566316000
300,100,2,1,한빛파크빌,"서울특별시 마포구 마포대로14가길 4-7",37.5488714000,126.9564863000
300,100,2,1,영명빌딩,"서울특별시 마포구 마포대로8길 9",37.5466124000,126.9539307000
300,100,2,1,재원빌딩,"서울특별시 마포구 마포대로11길 29",37.5488734000,126.9524824000
300,100,2,1,호성넥스빌,"서울특별시 마포구 효창원로95길 45",37.5482686000,126.9614458000
300,100,2,1,미네뜨오피스텔,"서울특별시 마포구 만리재로 111",37.5500762000,126.9603254000
300,100,2,1,세종파크빌리지,"서울특별시 마포구 마포대로14가길 8-16",37.5489637000,126.9566970000
300,100,2,1,아마스빌딩,"서울특별시 마포구 만리재옛길 98",37.5508693000,126.9611028000
300,100,2,1,KPX빌딩,"서울특별시 마포구 마포대로 137",37.5467933000,126.9526142000
300,100,2,0,대성힐스오피스텔,"서울특별시 마포구 만리재로 109",37.5498494000,126.9601403000
300,100,2,0,공덕스카이아파트,"서울특별시 마포구 만리재로 119",37.5506849000,126.9609849000
300,100,2,0,호수빌딩,"서울특별시 노원구 동일로 1102",37.6282863000,127.0720000000
300,100,2,0,화랑빌B,"서울특별시 노원구 노원로1길 90",37.6208221000,127.0822822000
300,100,2,0,해성빌라,"서울특별시 노원구 공릉로32길 24-5",37.6215755000,127.0804932000
300,100,2,0,환희빌라트,"서울특별시 노원구 동일로177길 14",37.6209475000,127.0735918000
300,100,2,0,현대파크빌,"서울특별시 노원구 동일로176길 47-10",37.6208464000,127.0777549000
300,100,2,0,풍산빌라,"서울특별시 노원구 동일로184길 19-9",37.6243836000,127.0745002000
300,100,2,0,평보빌딩,"서울특별시 노원구 공릉로34길 10-2",37.6223524000,127.0797785000
300,100,2,0,진주빌라,"서울특별시 노원구 공릉로 169-7",37.6250880000,127.0793984000
